,Predicted Confirmed Cases
11850,1012.6688
11851,1017.4427
11852,1022.38837
11853,980.4952
11854,968.8175
11855,969.40625
11856,969.9332
11857,970.4429
11858,970.9698
11859,971.5427
11860,972.1879
11861,972.93066
11862,973.79663
11863,974.8123
11864,976.0052
11865,977.40375
11866,979.0368
11867,968.1703
11868,966.2901
11869,967.0117
11870,967.5844
11871,968.07196
11872,968.5193
11873,968.9612
11874,969.42645
11875,969.94055
11876,970.5278
11877,971.21185
11878,972.01715
11879,972.9687
11880,974.0922
11881,975.4133
11882,976.9566
11883,978.74493
11884,980.7969
11885,983.1267
11886,985.74304
11887,988.6482
11888,991.8405
11889,995.3143
11890,999.0625
11891,1003.0763
11892,1007.34375
11893,1011.84845
11894,1016.56573
11895,1021.4599
11896,980.3062
11897,968.86206
11898,969.4392
11899,969.95325
11900,970.44824
11901,970.9585
11902,971.5126
11903,972.13654
11904,972.8552
11905,973.6938
11906,974.6785
11907,975.8363
11908,977.19543
11909,978.78467
11910,968.2124
11911,966.37164
11912,967.0848
11913,967.6483
11914,968.12537
11915,968.5609
11916,968.9896
11917,969.43976
11918,969.9369
11919,970.50464
11920,971.1665
11921,971.94653
11922,972.86957
11923,973.96094
11924,975.24603
11925,976.74963
11926,978.4945
11927,980.49994
11928,982.7802
11929,985.3443
11930,988.19556
11931,991.33203
11932,994.7485
11933,998.4379
11934,1002.39124
11935,1006.59796
11936,1011.0428
11937,1015.7027
11938,1020.545
11939,980.12256
11940,968.90796
11941,969.47394
11942,969.97534
11943,970.4561
11944,970.95013
11945,971.48596
11946,972.0891
11947,972.7843
11948,973.5961
11949,974.55035
11950,975.674
11951,976.9949
11952,978.54083
11953,968.2564
11954,966.4534
11955,967.15857
11956,967.71326
11957,968.18024
11958,968.6044
11959,969.0201
11960,969.4555
11961,969.9359
11962,970.4847
11963,971.1249
11964,971.88025
11965,972.7754
11966,973.83527
11967,975.08514
11968,976.5499
11969,978.25195
11970,980.2114
11971,982.44275
11972,984.9557
11973,987.7535
11974,990.8349
11975,994.19495
11976,997.82587
11977,1001.7197
11978,1005.86615
11979,1010.25116
11980,1014.8538
11981,1019.64355
11982,979.9443
11983,968.95514
11984,969.51044
11985,969.9996
11986,970.4665
11987,970.94464
11988,971.4627
11989,972.0456
11990,972.71783
11991,973.50354
11992,974.4282
11993,975.5184
11994,976.80133
11995,978.30536
11996,968.30225
11997,966.53577
11998,967.2332
11999,967.7792
12000,968.23645
12001,968.6493
12002,969.05237
12003,969.4736
12004,969.93774
12005,970.4679
12006,971.08704
12007,971.81836
12008,972.68616
12009,973.71515
12010,974.9305
12011,976.3569
12012,978.0172
12013,979.9313
12014,982.1145
12015,984.5767
12016,987.3219
12017,990.349
12018,993.653
12019,997.2266
12020,1001.0615
12021,1005.14825
12022,1009.47375
12023,1014.019
12024,1018.7557
12025,979.7712
12026,969.0037
12027,969.54865
12028,970.02594
12029,970.4792
12030,970.9421
12031,971.44275
12032,972.006
12033,972.6556
12034,973.41583
12035,974.3116
12036,975.3689
12037,976.6152
12038,978.0779
12039,968.34985
12040,966.61847
12041,967.3085
12042,967.8461
12043,968.29376
12044,968.69604
12045,969.08673
12046,969.49384
12047,969.9421
12048,970.4541
12049,971.0527
12050,971.7605
12051,972.60156
12052,973.6004
12053,974.78186
12054,976.1706
12055,977.7898
12056,979.65924
12057,981.79517
12058,984.2073
12059,986.9005
12060,989.8739
12061,993.12274
12062,996.63965
12063,1000.4163
12064,1004.4439
12065,1008.7103
12066,1013.1982
12067,1017.8813
12068,979.6033
12069,969.0535
12070,969.58844
12071,970.05414
12072,970.4943
12073,970.94226
12074,971.4258
12075,971.9698
12076,972.59766
12077,973.33295
12078,974.20044
12079,975.22577
12080,976.43585
12081,977.8583
12082,968.39905
12083,966.70154
12084,967.38446
12085,967.91406
12086,968.3525
12087,968.7442
12088,969.12286
12089,969.5164
12090,969.9491
12091,970.44354
12092,971.0218
12093,971.70667
12094,972.5216
12095,973.49084
12096,974.6392
12097,975.9911
12098,977.5698
12099,979.39545
12100,981.48425
12101,983.84717
12102,986.48914
12103,989.40955
12104,992.60376
12105,996.0648
12106,999.7841
12107,1003.7531
12108,1007.9607
12109,1012.39105
12110,1017.0204
12111,979.44073
12112,969.10455
12113,969.6297
12114,970.08435
12115,970.51154
12116,970.94495
12117,971.41205
12118,971.93713
12119,972.54364
12120,973.25476
12121,974.0946
12122,975.0886
12123,976.26337
12124,977.6462
12125,968.44995
12126,966.7849
12127,967.46106
12128,967.98285
12129,968.41223
12130,968.79376
12131,969.1607
12132,969.5411
12133,969.95856
12134,970.4356
12135,970.9943
12136,971.65674
12137,972.44604
12138,973.3864
12139,974.50226
12140,975.81793
12141,977.3569
12142,979.1394
12143,981.18207
12144,983.49634
12145,986.0876
12146,988.9557
12147,992.0962
12148,995.5019
12149,999.1645
12150,1003.07556
12151,1007.2247
12152,1011.59784
12153,1016.1729
12154,979.28326
12155,969.15674
12156,969.6723
12157,970.11615
12158,970.5312
12159,970.9503
12160,971.4012
12161,971.908
12162,972.4937
12163,973.1811
12164,973.99396
12165,974.9574
12166,976.09766
12167,977.44165
12168,968.50226
12169,966.8686
12170,967.538
12171,968.0524
12172,968.4732
12173,968.84467
12174,969.2003
12175,969.56775
12176,969.9704
12177,970.4307
12178,970.9701
12179,971.61066
12180,972.37494
12181,973.287
12182,974.371
12183,975.6512
12184,977.15094
12185,978.891
12186,980.8883
12187,983.15454
12188,985.6957
12189,988.51215
12190,991.59955
12191,994.95056
12192,998.5573
12193,1002.4111
12194,1006.5023
12195,1010.8181
12196,1015.3388
12197,979.1308
12198,969.20996
12199,969.7167
12200,970.14996
12201,970.5527
12202,970.9581
12203,971.3934
12204,971.88226
12205,972.4476
12206,973.1119
12207,973.8984
12208,974.8319
12209,975.9383
12210,977.24445
12211,968.5561
12212,966.95245
12213,967.61566
12214,968.1228
12215,968.5353
12216,968.897
12217,969.24164
12218,969.59625
12219,969.98474
12220,970.4285
12221,970.94916
12222,971.5682
12223,972.30817
12224,973.19244
12225,974.24524
12226,975.49066
12227,976.95197
12228,978.65027
12229,980.6027
12230,982.8215
12231,985.3133
12232,988.07874
12233,991.1136
12234,994.41095
12235,997.9623
12236,1001.7596
12237,1005.7933
12238,1010.0521
12239,1014.5181
12240,978.9835
12241,969.2641
12242,969.7621
12243,970.1853
12244,970.5764
12245,970.96826
12246,971.3882
12247,971.85974
12248,972.4052
12249,973.0468
12250,973.8077
12251,974.71204
12252,975.78534
12253,977.05426
12254,968.61115
12255,967.03644
12256,967.6938
12257,968.1939
12258,968.5983
12259,968.9507
12260,969.2845
12261,969.62683
12262,970.0013
12263,970.429
12264,970.9312
12265,971.52936
12266,972.2454
12267,973.1026
12268,974.1248
12269,975.3361
12270,976.7598
12271,978.4169
12272,980.32513
12273,982.4973
12274,984.9403
12275,987.6553
12276,990.63824
12277,993.88245
12278,997.37933
12279,1001.1206
12280,1005.0976
12281,1009.2995
12282,1013.71063
12283,978.841
12284,969.31915
12285,969.80884
12286,970.2222
12287,970.60187
12288,970.9809
12289,971.3858
12290,971.84033
12291,972.36633
12292,972.9861
12293,973.72186
12294,974.5976
12295,975.6386
12296,976.8711
12297,968.66766
12298,967.1206
12299,967.7723
12300,968.2656
12301,968.6623
12302,969.00555
12303,969.3289
12304,969.65936
12305,970.02
12306,970.43207
12307,970.9164
12308,971.494
12309,972.18677
12310,973.0174
12311,974.00977
12312,975.18756
12313,976.57404
12314,978.1908
12315,980.05554
12316,982.1816
12317,984.57635
12318,987.2414
12319,990.17334
12320,993.36505
12321,996.80817
12322,1000.49414
12323,1004.4148
12324,1008.5603
12325,1012.9163
12326,978.7034
12327,969.3752
12328,969.85693
12329,970.2608
12330,970.6295
12331,970.99567
12332,971.38605
12333,971.82404
12334,972.3311
12335,972.9293
12336,973.64056
12337,974.48846
12338,975.4979
12339,976.69476
12340,968.7253
12341,967.2048
12342,967.8511
12343,968.3382
12344,968.7272
12345,969.0616
12346,969.37476
12347,969.6935
12348,970.0408
12349,970.4376
12350,970.9045
12351,971.4622
12352,972.132
12353,972.93677
12354,973.8998
12355,975.04474
12356,976.3949
12357,977.97186
12358,979.7937
12359,981.8742
12360,984.2213
12361,986.8373
12362,989.71857
12363,992.85846
12364,996.2484
12365,999.88
12366,1003.7449
12367,1007.8343
12368,1012.1353
12369,978.5706
12370,969.432
12371,969.90594
12372,970.30084
12373,970.6588
12374,971.0125
12375,971.38873
12376,971.81067
12377,972.2995
12378,972.87665
12379,973.5638
12380,974.3845
12381,975.3631
12382,976.5251
12383,968.78424
12384,967.2892
12385,967.9302
12386,968.4112
12387,968.79297
12388,969.11884
12389,969.42206
12390,969.72943
12391,970.0636
12392,970.4456
12393,970.89545
12394,971.43353
12395,972.0811
12396,972.86053
12397,973.79474
12398,974.9076
12399,976.2221
12400,977.7598
12401,979.5395
12402,981.5751
12403,983.87524
12404,986.44244
12405,989.2738
12406,992.36255
12407,995.70026
12408,999.27783
12409,1003.0877
12410,1007.1213
12411,1011.36743
12412,978.4427
12413,969.4897
12414,969.9562
12415,970.34216
12416,970.6898
12417,971.03156
12418,971.39404
12419,971.8001
12420,972.27106
12421,972.8276
12422,973.4915
12423,974.28564
12424,975.23395
12425,976.3619
12426,968.84406
12427,967.37354
12428,968.0097
12429,968.4848
12430,968.8596
12431,969.1771
12432,969.4707
12433,969.767
12434,970.0885
12435,970.45605
12436,970.8891
12437,971.4082
12438,972.03406
12439,972.7885
12440,973.69464
12441,974.7759
12442,976.0553
12443,977.5547
12444,979.2927
12445,981.2842
12446,983.5379
12447,986.05695
12448,988.8389
12449,991.87714
12450,995.163
12451,998.68756
12452,1002.4429
12453,1006.4212
12454,1010.61255
12455,978.3194
12456,969.54803
12457,970.0074
12458,970.38495
12459,970.7226
12460,971.0527
12461,971.40173
12462,971.7923
12463,972.2458
12464,972.78235
12465,973.4235
12466,974.1916
12467,975.11035
12468,976.20496
12469,968.9051
12470,967.4578
12471,968.0894
12472,968.559
12473,968.92694
12474,969.23663
12475,969.5208
12476,969.8062
12477,970.1154
12478,970.4686
12479,970.8855
12480,971.3859
12481,971.99054
12482,972.7207
12483,973.5994
12484,974.6496
12485,975.8947
12486,977.3562
12487,979.0532
12488,981.001
12489,983.20886
12490,985.6805
12491,988.41376
12492,991.40204
12493,994.6367
12494,998.1089
12495,1001.8105
12496,1005.734
12497,1009.87067
12498,978.2007
12499,969.60706
12500,970.0596
12501,970.429
12502,970.75696
12503,971.0758
12504,971.41174
12505,971.7874
12506,972.2237
12507,972.7408
12508,973.3597
12509,974.10236
12510,974.99225
12511,976.0542
12512,968.967
12513,967.54224
12514,968.1693
12515,968.63354
12516,968.99506
12517,969.29694
12518,969.57214
12519,969.84705
12520,970.14404
12521,970.48346
12522,970.8845
12523,971.3668
12524,971.9505
12525,972.65704
12526,973.5087
12527,974.52875
12528,975.74
12529,977.1643
12530,978.8211
12531,980.7257
12532,982.88824
12533,985.313
12534,987.99805
12535,990.937
12536,994.1213
12537,997.5417
12538,1001.19
12539,1005.0594
12540,1009.14166
12541,978.08636
12542,969.66675
12543,970.1128
12544,970.4743
12545,970.79285
12546,971.1007
12547,971.4239
12548,971.78503
12549,972.2046
12550,972.70276
12551,973.3
12552,974.01776
12553,974.8795
12554,975.9094
12555,969.02985
12556,967.6263
12557,968.2494
12558,968.7087
12559,969.0639
12560,969.3582
12561,969.62463
12562,969.8892
12563,970.17456
12564,970.5005
12565,970.88617
12566,971.35065
12567,971.914
12568,972.5973
12569,973.4226
12570,974.41296
12571,975.59094
12572,976.97876
12573,978.5959
12574,980.4581
12575,982.57605
12576,984.9542
12577,987.5915
12578,990.4819
12579,993.61633
12580,996.9857
12581,1000.5816
12582,1004.3972
12583,1008.42535
12584,977.9767
12585,969.727
12586,970.1669
12587,970.5209
12588,970.8304
12589,971.1273
12590,971.43823
12591,971.7852
12592,972.18854
12593,972.668
12594,973.2441
12595,973.9376
12596,974.7718
12597,975.7706
12598,969.0935
12599,967.71045
12600,968.32965
12601,968.784
12602,969.13336
12603,969.4205
12604,969.6782
12605,969.93304
12606,970.2069
12607,970.51965
12608,970.8901
12609,971.33734
12610,971.88086
12611,972.5414
12612,973.34094
12613,974.3022
12614,975.44763
12615,976.79956
12616,978.3776
12617,980.19806
12618,982.2718
12619,984.6041
12620,987.1943
12621,990.0364
12622,993.12164
12623,996.44073
12624,999.98486
12625,1003.74725
12626,1007.7218
12627,977.87115
12628,969.78766
12629,970.2216
12630,970.5684
12631,970.86914
12632,971.1558
12633,971.4547
12634,971.78784
12635,972.17535
12636,972.6367
12637,973.1921
12638,973.862
12639,974.6693
12640,975.63745
12641,969.2566
12642,967.87805
12643,968.4903
12644,968.93585
12645,969.2741
12646,969.54755
12647,969.78894
12648,970.0246
12649,970.2764
12650,970.5638
12651,970.90515
12652,971.319
12653,971.82416
12654,972.4409
12655,973.1904
12656,974.0951
12657,975.1774
12658,976.45953
12659,977.96124
12660,979.6997
12661,981.6869
12662,983.92914
12663,986.42664
12664,989.1741
12665,992.16284
12666,995.38306
12667,998.8255
12668,1002.48376
12669,1006.35187
12670,977.6729
12671,969.91046
12672,970.33374
12673,970.6668
12674,970.9509
12675,971.2179
12676,971.4937
12677,971.8002
12678,972.1572
12679,972.58386
12680,973.0992
12681,973.7236
12682,974.4787
12683,975.38776
12684,969.28925
12685,967.96155
12686,968.5707
12687,969.01227
12688,969.3452
12689,969.6123
12690,969.8459
12691,970.07245
12692,970.31354
12693,970.5888
12694,970.9162
12695,971.3138
12696,971.80054
12697,972.39606
12698,973.12146
12699,973.99884
12700,975.05054
12701,976.29846
12702,977.76294
12703,979.4613
12704,981.406
12705,983.604
12706,986.0557
12707,988.75684
12708,991.698
12709,994.8698
12710,998.26276
12711,1001.8696
12712,1005.68536
12713,977.5799
12714,969.97253
12715,970.3907
12716,970.7175
12717,970.99365
12718,971.25134
12719,971.5161
12720,971.80975
12721,972.1522
12722,972.5621
12723,973.05804
12724,973.66046
12725,974.3905
12726,975.2709
12727,969.35583
12728,968.04474
12729,968.6511
12730,969.08887
12731,969.41693
12732,969.6777
12733,969.90375
12734,970.1214
12735,970.3523
12736,970.6156
12737,970.92926
12738,971.3112
12739,971.77985
12740,972.3547
12741,973.0566
12742,973.90704
12743,974.9285
12744,976.14307
12745,977.571
12746,979.2299
12747,981.1326
12748,983.28674
12749,985.69354
12750,988.34845
12751,991.2431
12752,994.367
12753,997.71075
12754,1001.26715
12755,1005.03094
12756,977.4907
12757,970.0349
12758,970.44824
12759,970.76904
12760,971.0378
12761,971.2862
12762,971.5401
12763,971.82153
12764,972.14966
12765,972.543
12766,973.0204
12767,973.60126
12768,974.3067
12769,975.1593
12770,969.4229
12771,968.12787
12772,968.7314
12773,969.1656
12774,969.489
12775,969.74384
12776,969.9626
12777,970.1716
12778,970.3925
12779,970.6441
12780,970.9446
12781,971.3111
12782,971.7621
12783,972.3168
12784,972.9954
12785,973.81964
12786,974.81177
12787,975.9934
12788,977.3853
12789,979.00525
12790,980.8667
12791,982.97766
12792,985.3397
12793,987.9492
12794,990.7974
12795,993.87415
12796,997.16956
12797,1000.6761
12798,1004.3884
12799,977.40546
12800,970.0976
12801,970.5064
12802,970.8215
12803,971.0829
12804,971.3226
12805,971.5661
12806,971.83545
12807,972.1496
12808,972.5271
12809,972.9861
12810,973.546
12811,974.2275
12812,975.0527
12813,969.4905
12814,968.2105
12815,968.8117
12816,969.24255
12817,969.5615
12818,969.81055
12819,970.02234
12820,970.22296
12821,970.434
12822,970.6745
12823,970.96185
12824,971.3134
12825,971.74713
12826,972.28204
12827,972.9382
12828,973.73676
12829,974.69977
12830,975.8493
12831,977.20575
12832,978.78735
12833,980.60803
12834,982.6763
12835,984.9942
12836,987.5586
12837,990.3611
12838,993.3912
12839,996.6388
12840,1000.096
12841,1003.75775
12842,977.32404
12843,970.1605
12844,970.5651
12845,970.8746
12846,971.1291
12847,971.3602
12848,971.5937
12849,971.85126
12850,972.1518
12851,972.51373
12852,972.95496
12853,973.4944
12854,974.15247
12855,974.9511
12856,969.55865
12857,968.29285
12858,968.8917
12859,969.3196
12860,969.63434
12861,969.8779
12862,970.0829
12863,970.2753
12864,970.4771
12865,970.7064
12866,970.9811
12867,971.3181
12868,971.7351
12869,972.2505
12870,972.8846
12871,973.6581
12872,974.59283
12873,975.7105
12874,977.03217
12875,978.57605
12876,980.3564
12877,982.3823
12878,984.6568
12879,987.1766
12880,989.93384
12881,992.9179
12882,996.11847
12883,999.5271
12884,1003.13873
12885,977.2462
12886,970.2236
12887,970.6243
12888,970.9286
12889,971.1765
12890,971.3994
12891,971.6231
12892,971.869
12893,972.15643
12894,972.50323
12895,972.9269
12896,973.44653
12897,974.0817
12898,974.8542
12899,969.6272
12900,968.37476
12901,968.9716
12902,969.3967
12903,969.70746
12904,969.94586
12905,970.1443
12906,970.3289
12907,970.52124
12908,970.74005
12909,971.0024
12910,971.3251
12911,971.7255
12912,972.22217
12913,972.8346
12914,973.58356
12915,974.4905
12916,975.57715
12917,976.8647
12918,978.3712
12919,980.11194
12920,982.096
12921,984.32733
12922,986.80304
12923,989.51556
12924,992.45416
12925,995.6081
12926,998.96893
12927,1002.531
12928,977.1719
12929,970.287
12930,970.6839
12931,970.98334
12932,971.2248
12933,971.4397
12934,971.6538
12935,971.88885
12936,972.1634
12937,972.49524
12938,972.90204
12939,973.40204
12940,974.015
12941,974.76196
12942,969.69604
12943,968.4563
12944,969.0515
12945,969.4739
12946,969.78094
12947,970.01434
12948,970.2064
12949,970.38336
12950,970.5668
12951,970.7752
12952,971.0254
12953,971.3342
12954,971.7187
12955,972.19696
12956,972.7882
12957,973.51306
12958,974.39264
12959,975.44904
12960,976.70276
12961,978.1727
12962,979.8742
12963,981.8171
12964,984.0057
12965,986.4378
12966,989.1059
12967,991.99963
12968,995.10785
12969,998.4215
12970,1001.93475
12971,977.10095
12972,970.3504
12973,970.74384
12974,971.03864
12975,971.2739
12976,971.48126
12977,971.6863
12978,971.91034
12979,972.1724
12980,972.49
12981,972.8801
12982,973.3612
12983,973.9523
12984,974.6743
12985,969.76526
12986,968.5374
12987,969.1311
12988,969.5511
12989,969.8546
12990,970.08325
12991,970.2693
12992,970.439
12993,970.6136
12994,970.81177
12995,971.05035
12996,971.3456
12997,971.7144
12998,972.17456
12999,972.7453
13000,973.4465
13001,974.2995
13002,975.32587
13003,976.5466
13004,977.9806
13005,979.6433
13006,981.54535
13007,983.6918
13008,986.08057
13009,988.7051
13010,991.5543
13011,994.6173
13012,997.88434
13013,1001.3494
13014,977.03345
13015,970.4139
13016,970.80426
13017,971.09467
13018,971.3241
13019,971.52405
13020,971.72003
13021,971.9338
13022,972.18365
13023,972.48706
13024,972.86115
13025,973.32355
13026,973.8935
13027,974.5911
13028,969.83484
13029,968.6179
13030,969.2104
13031,969.6284
13032,969.92865
13033,970.1527
13034,970.33295
13035,970.49536
13036,970.6616
13037,970.8499
13038,971.0769
13039,971.35895
13040,971.7126
13041,972.1552
13042,972.70557
13043,973.3838
