,Predicted Fatal Cases
12119,62.742996
12120,61.196396
12121,59.711452
12122,58.219494
12123,56.705975
12124,55.158684
12125,72.20019
12126,75.88089
12127,73.54835
12128,71.1029
12129,68.72128
12130,66.5287
12131,64.55656
12132,62.760464
12133,61.041897
12134,59.341515
12135,57.61827
12136,55.855225
12137,54.04233
12138,52.234383
12139,50.479
12140,48.741566
12141,47.062855
12142,45.460155
12143,43.90246
12144,42.38708
12145,40.89682
12146,39.44038
12147,38.029
12148,36.67312
12149,35.478752
12150,34.46888
12151,33.51338
12152,32.613216
12153,31.767643
12154,67.01517
12155,77.85038
12156,75.79225
12157,73.46436
12158,71.0258
12159,68.661415
12160,66.509995
12161,64.6125
12162,62.926945
12163,61.3792
12164,59.89709
12165,58.408573
12166,56.897995
12167,55.353756
12168,72.38466
12169,76.05967
12170,73.73969
12171,71.30114
12172,68.92069
12173,66.72569
12174,64.75061
12175,62.953087
12176,61.237385
12177,59.541042
12178,57.82167
12179,56.06257
12180,54.253357
12181,52.446842
12182,50.697742
12183,48.970127
12184,47.289104
12185,45.693893
12186,44.13574
12187,42.61713
12188,41.124622
12189,39.662785
12190,38.2448
12191,36.88132
12192,35.64472
12193,34.628075
12194,33.66574
12195,32.75877
12196,31.906643
12197,67.21045
12198,78.01494
12199,75.971954
12200,73.65545
12201,71.222374
12202,68.857346
12203,66.70144
12204,64.79884
12205,63.10978
12206,61.560886
12207,60.081585
12208,58.596546
12209,57.088993
12210,55.54789
12211,72.567184
12212,76.23634
12213,73.92909
12214,71.49768
12215,69.11861
12216,66.921364
12217,64.94337
12218,63.144424
12219,61.43154
12220,59.73924
12221,58.02379
12222,56.268715
12223,54.46335
12224,52.658413
12225,50.9092
12226,49.189777
12227,47.5149
12228,45.927307
12229,44.368843
12230,42.847176
12231,41.35262
12232,39.885555
12233,38.461113
12234,37.090137
12235,35.811253
12236,34.787865
12237,33.818687
12238,32.904896
12239,32.046234
12240,67.40372
12241,78.17738
12242,76.14966
12243,73.844734
12244,71.417404
12245,69.05201
12246,66.89178
12247,64.98411
12248,63.291534
12249,61.74146
12250,60.26493
12251,58.7834
12252,57.278927
12253,55.741077
12254,72.74778
12255,76.410904
12256,74.11655
12257,71.69252
12258,69.31507
12259,67.11569
12260,65.13484
12261,63.334476
12262,61.624355
12263,59.936108
12264,58.22463
12265,56.47367
12266,54.672276
12267,52.869083
12268,51.11991
12269,49.407616
12270,47.740204
12271,46.16036
12272,44.601757
12273,43.07721
12274,41.580757
12275,40.10867
12276,38.67792
12277,37.299583
12278,35.982685
12279,34.94823
12280,33.972225
12281,33.051605
12282,32.1864
12283,67.594986
12284,78.337746
12285,76.325356
12286,74.032196
12287,71.61091
12288,69.2454
12289,67.08101
12290,65.168304
12291,63.47221
12292,61.920914
12293,60.445248
12294,58.969128
12295,57.46781
12296,55.933296
12297,72.92647
12298,76.58336
12299,74.302055
12300,71.885666
12301,69.510056
12302,67.3087
12303,65.32504
12304,63.52323
12305,61.815857
12306,60.131645
12307,58.42416
12308,56.67743
12309,54.880127
12310,53.07883
12311,51.32986
12312,49.624817
12313,47.965008
12314,46.390877
12315,44.8324
12316,43.307205
12317,41.809063
12318,40.332108
12319,38.89522
12320,37.509636
12321,36.182816
12322,35.109188
12323,34.126343
12324,33.1989
12325,32.327156
12326,67.78428
12327,78.496025
12328,76.49905
12329,74.21788
12330,71.80288
12331,69.43752
12332,67.269104
12333,65.351425
12334,63.65178
12335,62.09925
12336,60.62441
12337,59.153725
12338,57.655617
12339,56.12454
12340,73.10327
12341,76.75372
12342,74.485634
12343,72.0771
12344,69.70357
12345,67.50039
12346,65.513985
12347,63.710697
12348,62.00602
12349,60.325832
12350,58.622402
12351,56.879974
12352,55.086884
12353,53.287647
12354,51.53902
12355,49.841366
12356,48.18929
12357,46.613316
12358,45.062634
12359,43.537132
12360,42.037468
12361,40.55586
12362,39.112995
12363,37.72029
12364,36.385197
12365,35.270725
12366,34.281055
12367,33.346783
12368,32.46828
12369,67.97161
12370,78.652245
12371,76.67075
12372,74.40176
12373,71.993324
12374,69.62834
12375,67.45609
12376,65.53351
12377,63.83028
12378,62.276447
12379,60.802433
12380,59.33718
12381,57.84235
12382,56.31478
12383,73.278175
12384,76.922035
12385,74.66728
12386,72.26684
12387,69.895615
12388,67.69077
12389,65.70165
12390,63.89689
12391,62.19485
12392,60.518684
12393,58.819347
12394,57.081287
12395,55.29254
12396,53.495487
12397,51.747387
12398,50.057228
12399,48.41301
12400,46.835327
12401,45.292603
12402,43.76696
12403,42.26511
12404,40.77989
12405,39.331226
12406,37.931538
12407,36.591015
12408,35.43287
12409,34.436375
12410,33.49525
12411,32.609955
12412,68.157005
12413,78.80643
12414,76.84049
12415,74.58383
12416,72.18221
12417,69.81791
12418,67.64197
12419,65.714516
12420,64.0077
12421,62.45254
12422,60.97931
12423,59.51943
12424,58.027992
12425,56.50402
12426,73.451225
12427,77.088264
12428,74.84703
12429,72.45489
12430,70.08618
12431,67.87982
12432,65.88805
12433,64.08179
12434,62.38235
12435,60.710194
12436,59.01497
12437,57.281345
12438,55.497066
12439,53.702366
12440,51.95492
12441,50.2724
12442,48.636154
12443,47.056915
12444,45.522274
12445,43.996677
12446,42.491787
12447,41.00418
12448,39.5499
12449,38.143364
12450,36.795082
12451,35.5956
12452,34.592293
12453,33.644325
12454,32.752216
12455,68.34046
12456,78.958565
12457,77.00824
12458,74.76413
12459,72.36957
12460,70.00617
12461,67.82674
12462,65.89447
12463,64.18404
12464,62.62752
12465,61.155064
12466,59.699486
12467,58.212524
12468,56.69223
12469,73.6224
12470,77.252464
12471,75.02484
12472,72.64124
12473,70.27531
12474,68.06756
12475,66.07317
12476,64.26542
12477,62.568535
12478,60.90035
12479,59.20927
12480,57.480167
12481,55.700466
12482,53.908237
12483,52.161606
12484,50.48685
12485,48.8587
12486,47.278023
12487,45.751625
12488,44.226254
12489,42.7185
12490,41.228714
12491,39.76899
12492,38.35577
12493,36.999832
12494,35.758923
12495,34.74882
12496,33.794
12497,32.89508
12498,68.52202
12499,79.10869
12500,77.17404
12501,74.9426
12502,72.5554
12503,70.19316
12504,68.01038
12505,66.07338
12506,64.359314
12507,62.801384
12508,61.329666
12509,59.878376
12510,58.39594
12511,56.879414
12512,73.79176
12513,77.41462
12514,75.20076
12515,72.8259
12516,70.462944
12517,68.25399
12518,66.25706
12519,64.44778
12520,62.75339
12521,61.088947
12522,59.402245
12523,57.677727
12524,55.902714
12525,54.113106
12526,52.367428
12527,50.70055
12528,49.077053
12529,47.498653
12530,45.98063
12531,44.455647
12532,42.945232
12533,41.453476
12534,39.988483
12535,38.56873
12536,37.205242
12537,35.922832
12538,34.905952
12539,33.94428
12540,33.038548
12541,68.70169
12542,79.2568
12543,77.33788
12544,75.1193
12545,72.73968
12546,70.37886
12547,68.19293
12548,66.25123
12549,64.53352
12550,62.974133
12551,61.503128
12552,60.056126
12553,58.578243
12554,57.065544
12555,73.95929
12556,77.57475
12557,75.37479
12558,73.008865
12559,70.64914
12560,68.43912
12561,66.43969
12562,64.628876
12563,62.936928
12564,61.275227
12565,59.593887
12566,57.874016
12567,56.10379
12568,54.316944
12569,52.57238
12570,50.913483
12571,49.289062
12572,47.71876
12573,46.20925
12574,44.684082
12575,43.171967
12576,41.678417
12577,40.208366
12578,38.782234
12579,37.411316
12580,36.11388
12581,35.063698
12582,34.095173
12583,33.182617
12584,68.87949
12585,79.40293
12586,77.4998
12587,75.29422
12588,72.92242
12589,70.56327
12590,68.37436
12591,66.42804
12592,64.70668
12593,63.145786
12594,61.675453
12595,60.23273
12596,58.759422
12597,57.250618
12598,74.125015
12599,77.7329
12600,75.5469
12601,73.19016
12602,70.833855
12603,68.622925
12604,66.62107
12605,64.80871
12606,63.119144
12607,61.46017
12608,59.784203
12609,58.069027
12610,56.303696
12611,54.519733
12612,52.77642
12613,51.118816
12614,49.500423
12615,47.938328
12616,46.4329
12617,44.91086
12618,43.39866
12619,41.903534
12620,40.4286
12621,38.996265
12622,37.618042
12623,36.31074
12624,35.222065
12625,34.246685
12626,33.327293
12627,69.05543
12628,79.54712
12629,77.659775
12630,75.46735
12631,73.103615
12632,70.74639
12633,68.55467
12634,66.603806
12635,64.87875
12636,63.316326
12637,61.84664
12638,60.40816
12639,58.93946
12640,57.434616
12641,74.40892
12642,78.04323
12643,75.88555
12644,73.54769
12645,71.19891
12646,68.98666
12647,66.980125
12648,65.16464
12649,63.479618
12650,61.82605
12651,60.16084
12652,58.455204
12653,56.699936
12654,54.922123
12655,53.181717
12656,51.524452
12657,49.921074
12658,48.375725
12659,46.868652
12660,45.363636
12661,43.851837
12662,42.353188
12663,40.870068
12664,39.425835
12665,38.033394
12666,36.705353
12667,35.54065
12668,34.551575
12669,33.618484
12670,69.401825
12671,79.82959
12672,77.973976
12673,75.8083
12674,73.46138
12675,71.10878
12676,68.911995
12677,66.95223
12678,65.2198
12679,63.654125
12680,62.185608
12681,60.755535
12682,59.296112
12683,57.79936
12684,74.61155
12685,78.19543
12686,76.05206
12687,73.72395
12688,71.37925
12689,69.16658
12690,67.1578
12691,65.34073
12692,63.65605
12693,62.006973
12694,60.34714
12695,58.646343
12696,56.896248
12697,55.121696
12698,53.382935
12699,51.72605
12700,50.13035
12701,48.593506
12702,47.085835
12703,45.589565
12704,44.078255
12705,42.57674
12706,41.091248
12707,39.641342
12708,38.24201
12709,36.902992
12710,35.70087
12711,34.704964
12712,33.76502
12713,69.57231
12714,79.96796
12715,78.12822
12716,75.976105
12717,73.63794
12718,71.28804
12719,69.08899
12720,67.12491
12721,65.38876
12722,63.821392
12723,62.353382
12724,60.927475
12725,59.4727
12726,57.980087
12727,74.77022
12728,78.34571
12729,76.21673
12730,73.898544
12731,71.55815
12732,69.34521
12733,67.33426
12734,65.51559
12735,63.83121
12736,62.18658
12737,60.532116
12738,58.836185
12739,57.09133
12740,55.32016
12741,53.583183
12742,51.926796
12743,50.33886
12744,48.810642
12745,47.302532
12746,45.81515
12747,44.304543
12748,42.80037
12749,41.312695
12750,39.857304
12751,38.45123
12752,37.104523
12753,35.861713
12754,34.85899
12755,33.912174
12756,69.74101
12757,80.10441
12758,78.2806
12759,76.142166
12760,73.81297
12761,71.466
12762,69.26489
12763,67.296555
12764,65.55668
12765,63.98756
12766,62.52003
12767,61.096497
12768,59.648136
12769,58.15969
12770,74.92717
12771,78.494064
12772,76.379555
12773,74.071465
12774,71.735596
12775,69.52256
12776,67.50948
12777,65.68921
12778,64.00509
12779,62.364857
12780,60.71573
12781,59.024715
12782,57.2852
12783,55.5175
12784,53.782436
12785,52.126675
12786,50.546616
12787,49.02673
12788,47.518696
12789,46.04037
12790,44.53065
12791,43.024025
12792,41.53439
12793,40.073696
12794,38.661037
12795,37.30676
12796,36.039276
12797,35.013653
12798,34.059967
12799,69.90794
12800,80.238976
12801,78.43108
12802,76.30647
12803,73.98647
12804,71.64267
12805,69.43968
12806,67.46717
12807,65.72357
12808,64.15266
12809,62.685543
12810,61.26421
12811,59.82242
12812,58.33818
12813,75.08242
12814,78.64049
12815,76.54055
12816,74.24273
12817,71.91159
12818,69.69863
12819,67.68351
12820,65.861626
12821,64.17771
12822,62.541798
12823,60.898006
12824,59.211937
12825,57.477818
12826,55.71372
12827,53.980686
12828,52.325665
12829,50.753586
12830,49.233433
12831,47.7343
12832,46.26519
12833,44.755173
12834,43.247684
12835,41.75629
12836,40.290504
12837,38.871426
12838,37.50968
12839,36.232403
12840,35.16895
12841,34.208393
12842,70.073135
12843,80.3717
12844,78.57973
12845,76.46902
12846,74.158424
12847,71.818054
12848,69.61338
12849,67.63679
12850,65.88944
12851,64.31669
12852,62.849937
12853,61.43079
12854,59.995518
12855,58.51555
12856,75.235985
12857,78.78502
12858,76.69971
12859,74.41236
12860,72.08614
12861,69.87342
12862,67.85633
12863,66.03282
12864,64.34907
12865,62.717422
12866,61.07895
12867,59.397842
12868,57.669197
12869,55.908783
12870,54.177914
12871,52.523766
12872,50.959736
12873,49.439445
12874,47.949333
12875,46.482635
12876,44.97867
12877,43.471313
12878,41.978382
12879,40.507694
12880,39.082375
12881,37.713295
12882,36.426212
12883,35.324883
12884,34.357468
12885,70.23659
12886,80.50255
12887,78.72651
12888,76.62984
12889,74.32884
12890,71.99216
12891,69.78598
12892,67.80539
12893,66.054306
12894,64.47965
12895,63.013206
12896,61.5962
12897,60.16745
12898,58.69176
12899,75.38787
12900,78.92768
12901,76.85706
12902,74.580315
12903,72.25926
12904,70.04692
12905,68.02795
12906,66.202805
12907,64.51918
12908,62.891727
12909,61.258537
12910,59.582428
12911,57.85931
12912,56.102703
12913,54.374104
12914,52.720936
12915,51.165077
12916,49.64474
12917,48.163765
12918,46.696995
12919,45.201893
12920,43.694885
12921,42.200638
12922,40.725258
12923,39.29386
12924,37.91758
12925,36.620705
12926,35.48147
12927,34.507187
12928,70.39833
12929,80.63159
12930,78.87146
12931,76.78892
12932,74.49772
12933,72.164955
12934,69.95747
12935,67.97298
12936,66.21815
12937,64.64155
12938,63.175377
12939,61.760464
12940,60.337105
12941,58.866833
12942,75.53814
12943,79.068474
12944,77.01262
12945,74.74665
12946,72.43094
12947,70.219154
12948,68.19837
12949,66.37159
12950,64.688034
12951,63.06472
12952,61.436802
12953,59.76569
12954,58.04817
12955,56.29545
12956,54.569233
12957,52.917175
12958,51.3636
12959,49.849274
12960,48.37756
12961,46.91088
12962,45.424816
12963,43.918373
12964,42.42211
12965,40.943157
12966,39.50587
12967,38.12253
12968,36.814487
12969,35.638695
12970,34.657547
12971,70.55837
12972,80.7588
12973,79.01461
12974,76.946266
12975,74.66507
12976,72.33644
12977,70.12787
12978,68.13957
12979,66.381004
12980,64.8024
12981,63.336422
12982,61.92358
12983,60.505596
12984,59.040768
12985,75.68672
12986,79.207436
12987,77.16639
12988,74.91134
12989,72.60117
12990,70.39014
12991,68.36761
12992,66.539185
12993,64.85564
12994,63.236397
12995,61.61372
12996,59.947643
12997,58.235764
12998,56.48703
12999,54.763306
13000,53.11246
13001,51.5594
13002,50.05305
13003,48.59069
13004,47.124264
13005,45.64742
13006,44.141747
13007,42.64271
13008,41.16137
13009,39.71838
13010,38.32813
13011,37.007362
13012,35.79657
13013,34.80858
13014,70.716736
13015,80.88422
13016,79.15593
13017,77.10189
13018,74.83088
13019,72.506645
13020,70.29718
13021,68.30516
13022,66.542854
13023,64.9622
13024,63.496365
13025,62.085564
13026,60.6729
13027,59.213547
13028,75.83372
13029,79.34455
13030,77.31839
13031,75.0744
13032,72.76998
13033,70.55986
13034,68.53567
13035,66.705605
13036,65.02202
13037,63.406788
13038,61.788685
13039,60.128254
13040,58.422085
13041,56.67742
13042,54.95629
13043,53.30677
13044,51.754322
13045,50.25604
13046,48.80314
13047,47.337116
13048,45.869644
13049,44.364956
13050,42.86339
13051,41.379856
13052,39.931374
13053,38.53435
13054,37.20091
13055,35.960636
13056,34.960255
13057,70.87344
13058,81.007866
13059,79.295456
13060,77.25581
13061,74.995186
13062,72.67557
13063,70.465385
13064,68.46976
13065,66.70371
13066,65.12096
13067,63.65522
13068,62.246395
13069,60.839043
13070,59.385147
13071,74.742294
13072,77.88904
13073,75.71718
13074,73.36977
13075,71.017105
13076,68.80544
13077,66.80121
13078,64.9873
13079,63.300053
13080,61.643772
13081,59.973194
13082,58.26276
13083,56.502422
13084,54.721478
13085,52.979538
13086,51.32204
13087,49.7111
13088,48.15732
13089,46.651005
13090,45.137394
13091,43.62529
13092,42.128788
13093,40.649178
13094,39.210804
13095,37.825397
13096,36.50825
13097,35.38105
13098,34.39882
13099,33.472576
13100,69.22952
13101,79.68932
13102,77.817825
13103,75.6387
13104,73.283264
13105,70.92824
13106,68.733894
13107,66.77853
13108,65.04981
13109,63.485783
13110,62.016693
13111,60.58243
13112,59.11836
13113,57.617535
13114,75.56796
13115,79.47987
13116,77.46861
13117,75.23584
13118,72.93738
13119,70.7283
13120,68.70254
13121,66.870834
13122,65.18718
13123,63.575867
13124,61.961754
13125,60.30755
13126,58.607124
13127,56.86661
13128,55.148182
13129,53.5001
13130,51.948368
13131,50.458202
13132,49.014885
13133,47.549408
13134,46.09149
13135,44.587982
13136,43.08411
13137,41.598618
13138,40.144817
13139,38.741203
13140,37.397278
13141,36.15018
13142,35.112595
13143,71.02849
13144,81.12975
13145,79.43321
13146,77.40802
13147,75.157936
13148,72.84319
13149,70.632484
13150,68.63338
13151,66.863594
13152,65.27869
13153,63.81296
13154,62.40609
13155,61.00402
13156,59.555607
13157,76.12288
13158,79.61338
13159,77.61708
13160,75.39566
13161,73.10334
13162,70.89551
13163,68.868256
13164,67.0349
13165,65.35112
13166,63.743664
13167,62.1335
13168,60.48551
13169,58.790886
13170,57.054607
13171,55.33898
13172,53.692413
13173,52.141502
13174,50.65954
13175,49.218765
13176,47.761105
13177,46.3129
13178,44.809135
13179,43.304836
13180,41.8176
13181,40.3587
13182,38.948658
13183,37.597267
13184,36.340435
13185,35.265602
13186,71.18191
13187,81.24989
13188,79.56921
13189,77.55854
13190,75.319176
13191,73.00952
13192,70.798515
13193,68.796005
13194,67.02249
13195,65.435394
13196,63.969624
13197,62.564648
13198,61.167824
13199,59.724884
13200,76.26512
13201,79.745125
13202,77.76381
13203,75.55388
13204,73.2679
13205,71.06146
13206,69.03281
13207,67.19781
13208,65.513855
13209,63.910168
13210,62.30393
13211,60.66216
13212,58.973354
13213,57.24139
13214,55.528652
13215,53.883724
13216,52.333725
13217,50.860004
13218,49.420143
13219,47.972195
13220,46.52514
13221,45.029564
13222,43.525543
13223,42.03678
13224,40.572998
13225,39.156693
13226,37.79798
13227,36.53141
13228,35.419277
13229,71.3337
13230,81.368324
13231,79.70343
13232,77.70736
13233,75.478905
13234,73.17457
13235,70.963455
13236,68.95766
13237,67.180435
13238,65.59109
13239,64.125206
13240,62.722073
13241,61.330444
13242,59.893
13243,76.40581
13244,79.875114
13245,77.90882
13246,75.71049
13247,73.43103
13248,71.22618
13249,69.19621
13250,67.35956
13251,65.675385
13252,64.0754
13253,62.473034
13254,60.83747
13255,59.154533
13256,57.426952
13257,55.71721
13258,54.073997
13259,52.52502
13260,51.059605
13261,49.62076
13262,48.182644
13263,46.736153
13264,45.24972
13265,43.74618
13266,42.256138
13267,40.787666
13268,39.3653
13269,37.99938
13270,36.72309
13271,35.573605
13272,71.48391
13273,81.48505
13274,79.83593
13275,77.854515
13276,75.6371
13277,73.3383
